,eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,info
93,1666614390863,5128173.6132,1666614390937,True,True,0.01345,-0.02207,0.11696,0.0239,-0.84059,0.54115,True,0.02453,-0.41165,0.36776,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.02453,-0.41165,0.36776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,321.6032,343.6068,0.36256,68.77549,341.1542,0.36205,260.3401,195.327,0.35763,227.4171,49.58362,0.30822,False,,,,,,,,,,,,,,,,,,,,
94,1666614390897,5128206.947,1666614390937,True,True,0.01394,-0.02208,0.11692,0.02384,-0.84143,0.53984,True,0.02498,-0.41169,0.36689,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.02498,-0.41169,0.36689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,324.7528,340.6789,0.36216,71.5325,338.181,0.36165,262.8704,192.362,0.35719,228.752,48.02576,0.30778,False,,,,,,,,,,,,,,,,,,,,
95,1666614390930,5128240.2808,1666614390997,True,True,0.0137,-0.02211,0.11697,0.02617,-0.84158,0.5395,True,0.02581,-0.41166,0.36669,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.02581,-0.41166,0.36669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,326.4254,337.2148,0.36211,73.13251,334.6928,0.3616,264.2344,188.866,0.35708,229.4981,46.35379,0.30767,False,,,,,,,,,,,,,,,,,,,,
96,1666614390963,5128273.6146,1666614390999,True,True,0.01381,-0.02206,0.11695,0.03228,-0.84195,0.53859,True,0.02875,-0.41153,0.36609,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.02875,-0.41153,0.36609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,341.3207,339.5457,0.36219,88.0307,336.8717,0.36161,277.3602,191.134,0.35717,236.5967,47.51834,0.30775,False,,,,,,,,,,,,,,,,,,,,
97,1666614390997,5128306.9484,1666614391024,True,True,0.0137,-0.02202,0.11698,0.02809,-0.84206,0.53866,True,0.0267,-0.41164,0.36622,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0267,-0.41164,0.36622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,330.1172,339.4173,0.36206,76.7683,336.8594,0.36153,267.4965,191.0639,0.35706,231.2477,47.38839,0.30764,False,,,,,,,,,,,,,,,,,,,,
98,1666614391030,5128340.2822,1666614391056,True,True,0.01296,-0.02197,0.11695,0.03961,-0.84312,0.53627,True,0.03126,-0.4115,0.36471,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03126,-0.4115,0.36471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,352.3046,339.1133,0.36186,98.65765,336.3168,0.36124,286.8368,190.6385,0.35681,241.6888,47.18854,0.30739,False,,,,,,,,,,,,,,,,,,,,
99,1666614391063,5128373.616,1666614391097,True,True,0.0127,-0.02195,0.11693,0.0403,-0.84453,0.53399,True,0.0313,-0.41161,0.36331,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0313,-0.41161,0.36331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,352.8367,336.844,0.36135,98.70156,334.0273,0.36072,287.0108,188.8853,0.3563,241.7371,46.15466,0.30688,False,,,,,,,,,,,,,,,,,,,,
100,1666614391097,5128406.9497,1666614391131,True,True,0.01292,-0.02203,0.11695,0.04138,-0.84518,0.53288,True,0.032,-0.41163,0.36259,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.032,-0.41163,0.36259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,356.4416,330.7398,0.36101,101.9494,327.8679,0.36039,289.932,182.1807,0.35583,243.3054,42.83434,0.30641,False,,,,,,,,,,,,,,,,,,,,
101,1666614391130,5128440.2836,1666614391184,True,True,0.01214,-0.02198,0.11698,0.04552,-0.8441,0.53425,True,0.03315,-0.41148,0.3635,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03315,-0.41148,0.3635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,360.1881,336.2661,0.36153,106.1797,333.3737,0.36088,293.5182,187.8278,0.3564,245.276,45.73408,0.30697,False,,,,,,,,,,,,,,,,,,,,
102,1666614391163,5128473.6173,1666614391184,True,True,0.01226,-0.02198,0.11697,0.05057,-0.84433,0.53344,True,0.03558,-0.41138,0.36299,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03558,-0.41138,0.36299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,372.5674,338.1489,0.36159,118.5649,335.1302,0.36088,304.4263,189.6566,0.35646,251.177,46.6733,0.30703,False,,,,,,,,,,,,,,,,,,,,
103,1666614391197,5128506.9511,1666614391226,True,True,0.01159,-0.02194,0.11697,0.05046,-0.84453,0.53314,True,0.03487,-0.41143,0.36286,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03487,-0.41143,0.36286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,368.7541,338.2162,0.36146,114.6545,335.2365,0.36077,301.061,189.6466,0.35636,249.3454,46.61171,0.30693,False,,,,,,,,,,,,,,,,,,,,
104,1666614391230,5128540.285,1666614391256,True,True,0.01095,-0.02193,0.11698,0.04967,-0.8449,0.53262,True,0.03386,-0.41152,0.36257,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03386,-0.41152,0.36257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,362.909,336.5998,0.36116,108.5543,333.6726,0.3605,295.6089,188.3396,0.35603,246.365,45.82834,0.3066,False,,,,,,,,,,,,,,,,,,,,
105,1666614391263,5128573.6187,1666614391294,True,True,0.01041,-0.02198,0.11699,0.05519,-0.84479,0.53225,True,0.03585,-0.41142,0.36235,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03585,-0.41142,0.36235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,371.9306,338.7395,0.36135,117.72,335.7248,0.36065,303.8108,190.1558,0.35626,250.8201,46.82001,0.30683,False,,,,,,,,,,,,,,,,,,,,
106,1666614391297,5128606.9525,1666614391337,True,True,0.01053,-0.02199,0.117,0.05513,-0.84456,0.53261,True,0.03595,-0.41139,0.36257,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03595,-0.41139,0.36257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,369.6141,338.7047,0.36118,115.2598,335.7115,0.36049,301.7132,190.1315,0.3561,249.6673,46.72902,0.30666,False,,,,,,,,,,,,,,,,,,,,
107,1666614391330,5128640.2863,1666614391394,True,True,0.01009,-0.02199,0.11699,0.05548,-0.84485,0.53212,True,0.03566,-0.41143,0.36227,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03566,-0.41143,0.36227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,366.0156,339.2669,0.36115,111.6508,336.3116,0.36047,298.5602,190.7159,0.35608,247.9552,46.97886,0.30665,False,,,,,,,,,,,,,,,,,,,,
108,1666614391363,5128673.6201,1666614391397,True,True,0.01021,-0.02202,0.11695,0.05785,-0.84467,0.53216,True,0.03687,-0.41136,0.36225,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03687,-0.41136,0.36225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,371.876,341.1901,0.3613,117.6339,338.1797,0.3606,303.7956,192.6218,0.35625,250.7966,47.96903,0.30681,False,,,,,,,,,,,,,,,,,,,,
109,1666614391397,5128706.9538,1666614391454,True,True,0.00974,-0.02204,0.11701,0.06956,-0.84494,0.53031,True,0.04178,-0.41116,0.36123,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04178,-0.41116,0.36123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.7463,342.8481,0.36137,140.4768,339.6021,0.36057,323.8319,193.5262,0.35628,261.6423,48.51141,0.30683,False,,,,,,,,,,,,,,,,,,,,
110,1666614391430,5128740.2877,1666614391457,True,True,0.00468,-0.0217,0.11698,0.11943,-0.84271,0.52496,True,0.05975,-0.41026,0.35903,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05975,-0.41026,0.35903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,483.9793,363.5955,0.36267,230.752,359.5032,0.36149,402.9195,213.9504,0.35771,304.4702,59.08144,0.3082,False,,,,,,,,,,,,,,,,,,,,
111,1666614391463,5128773.6214,1666614391512,True,True,0.00426,-0.0217,0.11698,0.12,-0.84218,0.52567,True,0.05962,-0.41023,0.3595,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05962,-0.41023,0.3595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,477.1055,363.7077,0.36274,223.9621,359.6881,0.36159,397.1087,214.977,0.35782,301.3291,59.5788,0.30832,False,,,,,,,,,,,,,,,,,,,,
112,1666614391497,5128806.9552,1666614391513,True,True,0.00466,-0.02173,0.11697,0.11874,-0.84224,0.52587,True,0.05944,-0.41024,0.35954,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05944,-0.41024,0.35954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,476.149,363.5868,0.36274,223.0051,359.5767,0.36159,396.2679,214.8603,0.35782,300.8746,59.51905,0.30832,False,,,,,,,,,,,,,,,,,,,,
113,1666614391530,5128840.289,1666614391574,True,True,0.00647,-0.02175,0.11693,0.11472,-0.8425,0.52635,True,0.05937,-0.41023,0.35963,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05937,-0.41023,0.35963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,468.0159,363.7844,0.36261,214.7711,359.8561,0.36149,388.9704,214.8553,0.35769,296.9148,59.42659,0.30819,False,,,,,,,,,,,,,,,,,,,,
114,1666614391563,5128873.6228,1666614391626,True,True,0.0053,-0.02178,0.11697,0.11676,-0.84206,0.5266,True,0.05916,-0.41022,0.3599,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05916,-0.41022,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,451.5584,362.1526,0.36229,198.0532,358.3831,0.36124,374.3981,213.2982,0.35738,289.0098,58.4931,0.30789,False,,,,,,,,,,,,,,,,,,,,
115,1666614391597,5128906.9565,1666614391631,True,True,0.00577,-0.02177,0.11696,0.11375,-0.84285,0.52598,True,0.05821,-0.41032,0.35943,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05821,-0.41032,0.35943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,447.6491,358.6401,0.36191,193.7891,354.893,0.36088,370.7577,209.7851,0.35696,287.0216,56.65583,0.30748,False,,,,,,,,,,,,,,,,,,,,
116,1666614391630,5128940.2904,1666614391694,True,True,0.01977,-0.02201,0.1169,0.06376,-0.84572,0.5298,True,0.04908,-0.41078,0.36044,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04908,-0.41078,0.36044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,392.4317,345.3684,0.36077,137.6363,342.1405,0.35997,321.8758,196.6044,0.35577,260.5144,49.72735,0.30632,False,,,,,,,,,,,,,,,,,,,,
117,1666614391663,5128973.6241,1666614391694,True,True,0.01415,-0.02183,0.1169,0.07654,-0.8451,0.5291,True,0.04938,-0.41077,0.3604,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04938,-0.41077,0.3604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,393.9124,345.6833,0.36079,139.1333,342.4409,0.35999,323.1881,196.9137,0.35579,261.2258,49.88907,0.30634,False,,,,,,,,,,,,,,,,,,,,
118,1666614391697,5129006.9579,1666614391759,True,True,0.01101,-0.02174,0.11703,0.08023,-0.84416,0.53006,True,0.04799,-0.41078,0.36131,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04799,-0.41078,0.36131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,381.138,343.5116,0.36087,126.4759,340.4009,0.36013,311.7843,194.9086,0.35584,255.0665,48.91017,0.3064,False,,,,,,,,,,,,,,,,,,,,
